"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT08","WT11"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.68275","-74.16927","1.9","2023-08-25","5.82",,,,"0.91","0.0","0.0","74","81","71",,"  230","  180",,,"15.0","19.0","    1",,"    1",,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.68275","-74.16927","1.9","2023-08-26","6.26",,," 1518","0.24","0.0","0.0","79","87","73",,"  340","  300",,,"14.1","19.9","    1",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.68275","-74.16927","1.9","2023-08-27","7.16",,,,"0.00","0.0","0.0","78","87","69",,"  330","  320",,,"15.0","23.0",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.68275","-74.16927","1.9","2023-08-28","6.71",,,,"0.00","0.0","0.0","75","78","72",,"  130","  130",,,"13.0","17.0",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.68275","-74.16927","1.9","2023-08-29","5.14",,,,"0.00","0.0","0.0","75","83","68",,"  110","  130",,,"8.9","12.1",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.68275","-74.16927","1.9","2023-08-30","10.51",,,,"0.10","0.0","0.0","78","88","70",,"  330","  320",,,"23.0","30.0","    1",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.68275","-74.16927","1.9","2023-08-31","13.42",,," 1335","0.00","0.0","0.0","73","80","64",,"  350","  360",,,"23.0","31.1",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.68275","-74.16927","1.9","2023-09-01",,,,,"0.00",,,"63",,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-01-01",,,,,"0.26",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-01-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-01-03",,,,,"0.03",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-01-04",,,,,"0.44",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-01-05",,,,,"0.03",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-01-06",,,,,"0.31",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-01-07",,,,,"0.02",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-01-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-01-09",,,,,"0.01",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-01-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-01-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-01-12",,,,,"0.00",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-01-13",,,,,"0.30",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-01-14",,,,,"0.02",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-01-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-01-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-01-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-01-18",,,,,"0.02",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-01-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-01-20",,,,,"1.05",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-04-29",,,,,"1.71",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-04-30",,,,,"1.36",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-05-01",,,,,"3.03",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-05-02",,,,,"0.02",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-05-03",,,,,"0.12",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-05-04",,,,,"0.01",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-05-05",,,,,"0.05",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-05-06",,,,,"0.03",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-05-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-05-08",,,,,"0.02",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-05-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-05-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-05-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-05-12",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-05-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-05-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-05-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-05-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-05-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-05-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-05-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-05-21",,,,,"0.77",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-05-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-05-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-05-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-05-25",,,,,"0.04",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-05-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-05-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-05-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-05-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-05-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-05-31",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-06-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-06-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-06-03",,,,,"0.03",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-06-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-06-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-06-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-06-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-06-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-06-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-06-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-06-11",,,,,"0.04",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-06-12",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-06-13",,,,,"0.35",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-06-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-06-15",,,,,"0.14",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-06-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-06-17",,,,,"0.33",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-06-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-06-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-06-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-06-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-06-22",,,,,"0.08",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-06-23",,,,,"0.03",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-06-24",,,,,"0.21",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-06-25",,,,,"0.05",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-06-26",,,,,"0.63",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-06-27",,,,,"0.87",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-06-28",,,,,"0.55",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-06-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-06-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-07-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-07-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-07-05",,"    3","2.62",,,,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-07-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-07-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-07-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-07-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-07-10",,,,,"0.25",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-07-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-07-12",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-07-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-07-14",,,,,"0.31","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-07-15",,,,,"0.63",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-07-16",,,,,"0.22",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-07-17",,,,,"0.46",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-07-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-07-19",,,,,"0.17",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-07-20",,,,,"0.00",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-07-21",,,,,"0.19",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-07-22",,,,,"0.02",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-07-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-07-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-07-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-07-26",,,,,"0.96",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-07-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-07-28",,,,,"0.05",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-07-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-07-30",,,,,"0.15",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-07-31",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-08-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-08-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-08-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-08-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-08-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-08-07",,,,,"0.79",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-08-08",,,,,"0.14",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-08-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-08-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-08-11",,,,,"0.57",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-08-12",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-08-13",,,,,"0.67",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-08-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-08-15",,,,,"0.52",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-08-16",,,,,"0.97",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-08-17",,,,,"0.11",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-08-18",,,,,"0.35","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-08-19",,,,,"0.02",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-08-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-08-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-08-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-08-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-08-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-08-25",,,,,"0.16",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-08-26",,,,,"0.95",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-08-27",,,,,"0.15",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-08-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-08-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-08-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-08-31",,,,,"0.31",,,,,,,,,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.658817","-74.335804","36.3","2023-09-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2023-01-01",,,,,"0.29",,,,,,,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2023-01-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2023-01-03",,,,,"0.02",,,,,,,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2023-01-04",,,,,"0.42",,,,,,,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2023-01-05",,,,,"0.05",,,,,,,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2023-01-06",,,,,"0.22",,,,,,,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2023-01-07",,,,,"0.05",,,,,,,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2023-01-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2023-01-09",,,,,"0.02",,,,,,,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2023-01-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2023-01-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2023-01-12",,,,,"0.02",,,,,,,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2023-01-13",,,,,"0.45",,,,,,,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2023-01-14",,,,,"0.02",,,,,,,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2023-01-15",,,,,"0.00",,,,,,,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2023-01-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
